"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trial_id","trialtype","structure","ans","node","node2","node3","pgroup","include"
"502","dq9zz4kvh8",0,"10%","50%","80%","50%","group",1,1,1,0,"The first student had had a good morning","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"503","dq9zz4kvh8",0,"10%","70%","80%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","3_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"504","dq9zz4kvh8",0,"10%","50%","80%","50%","group",1,0,0,1,"The second student did not attend","1_d4","d4","disjunctive",6,"B","B","B=0","1",TRUE
"505","dq9zz4kvh8",0,"10%","70%","80%","50%","job",0,0,0,0,"The presenter did not present Feature A","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"506","dqlmj3jng9",0,"50%","10%","50%","80%","job",0,1,0,0,"The presenter did not present Feature A","2_c2","c2","conjunctive",2,"A","A","A=0","2",TRUE
"507","dqlmj3jng9",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the main dish","2_c5","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"508","dqlmj3jng9",0,"10%","70%","80%","50%","group",1,0,1,1,"The first student had had a good morning","3_d5","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"509","dqlmj3jng9",0,"50%","10%","50%","80%","job",0,1,1,1,"The files underlying Feature B were fine","2_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"510","dqlmj3jng9",0,"10%","50%","80%","50%","group",0,0,0,1,"The second student did not attend","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"511","dqlmj3jng9",0,"50%","10%","50%","80%","group",1,0,0,0,"The second student did not attend","2_c3","c3","conjunctive",6,"B","B","B=0","2",TRUE
"512","ds0mmndfqs",0,"10%","70%","80%","50%","job",1,0,0,0,"The files underlying Feature B were corrupted","3_c3","c3","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"513","ds0mmndfqs",0,"50%","10%","50%","80%","group",0,0,0,0,"The second student had not had a good morning","2_c1","c1","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"514","ds0mmndfqs",0,"10%","70%","80%","50%","job",1,0,0,1,"The files underlying Feature B were corrupted","3_d4","d4","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"515","ds0mmndfqs",0,"50%","10%","50%","80%","group",1,1,1,1,"The second student had not had a good morning","2_d7","d7","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"516","ds0mmndfqs",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"517","ds0mmndfqs",0,"10%","50%","80%","50%","group",0,1,0,1,"The second student did not attend","1_d2","d2","disjunctive",6,"B","B","B=0","1",FALSE
"518","ds0mmndfqs",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"519","ds0mmndfqs",0,"50%","10%","50%","80%","cook",1,1,0,1,"The dessert was not on the menu","2_d6","d6","disjunctive",6,"B","B","B=0","2",FALSE
"520","dt76my4vdp",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"521","dt76my4vdp",0,"50%","10%","50%","80%","cook",0,1,0,0,"The person did not want to eat the dessert","2_c2","c2","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"522","dt76my4vdp",0,"10%","70%","80%","50%","job",1,0,1,1,"The files underlying Feature B were corrupted","3_d5","d5","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"523","dt76my4vdp",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"524","dt76my4vdp",0,"50%","10%","50%","80%","group",1,0,0,0,"The first student had not had a good morning","2_c3","c3","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"525","dt76my4vdp",0,"50%","10%","50%","80%","cook",0,1,0,1,"The person did not want to eat the dessert","2_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"526","dt76my4vdp",0,"10%","50%","80%","50%","group",1,1,1,0,"The first student had had a good morning","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"527","dt76my4vdp",0,"50%","10%","50%","80%","cook",1,1,0,1,"The person did not want to eat the dessert","2_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"528","du50b8seyh",0,"50%","10%","50%","80%","cook",1,0,0,1,"The person did not want to eat the main dish","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"529","du50b8seyh",0,"10%","50%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","1_c2","c2","conjunctive",2,"A","A","A=0","1",TRUE
"530","du50b8seyh",0,"10%","70%","80%","50%","job",0,0,0,0,"The presenter did not present Feature A","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"531","du50b8seyh",0,"10%","70%","80%","50%","job",1,1,0,1,"The files underlying Feature A were corrupted","3_d6","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"532","du50b8seyh",0,"50%","10%","50%","80%","job",0,1,0,1,"The files underlying Feature B were corrupted","2_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"533","du50b8seyh",0,"50%","10%","50%","80%","cook",1,0,1,1,"The person wanted to eat the main dish","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"534","dvhy1qq1cu",0,"50%","10%","50%","80%","cook",0,1,1,1,"The person wanted to eat the dessert","2_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"535","dvhy1qq1cu",0,"50%","10%","50%","80%","cook",0,0,0,1,"The dessert was not on the menu","2_d1","d1","disjunctive",6,"B","B","B=0","2",TRUE
"536","dvhy1qq1cu",0,"10%","70%","80%","50%","group",0,1,0,0,"The second student attended","3_c2","c2","conjunctive",5,"B","B","B=1","3",TRUE
"537","dvhy1qq1cu",0,"10%","50%","80%","50%","job",0,1,0,1,"The files underlying Feature B were corrupted","1_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"538","dvhy1qq1cu",0,"50%","10%","50%","80%","group",1,1,0,0,"The first student attended","2_c4","c4","conjunctive",1,"A","A","A=1","2",TRUE
"539","dvhy1qq1cu",0,"50%","10%","50%","80%","group",1,1,0,1,"The first student attended","2_d6","d6","disjunctive",1,"A","A","A=1","2",TRUE
"540","dzc433e2ek",0,"10%","70%","80%","50%","job",0,0,0,1,"The presenter did not present Feature A","3_d1","d1","disjunctive",2,"A","A","A=0","3",TRUE
"541","dzc433e2ek",0,"50%","10%","50%","80%","group",1,0,0,0,"The second student did not attend","2_c3","c3","conjunctive",6,"B","B","B=0","2",TRUE
"542","dzc433e2ek",0,"10%","70%","80%","50%","group",1,1,0,0,"The second student attended","3_c4","c4","conjunctive",5,"B","B","B=1","3",TRUE
"543","dzc433e2ek",0,"50%","10%","50%","80%","cook",0,0,0,0,"The main dish was not on the menu","2_c1","c1","conjunctive",2,"A","A","A=0","2",TRUE
"544","dzc433e2ek",0,"50%","10%","50%","80%","group",0,1,1,1,"The second student attended","2_d3","d3","disjunctive",5,"B","B","B=1","2",TRUE
"545","dzc433e2ek",0,"50%","10%","50%","80%","group",1,1,1,0,"The second student attended","2_c5","c5","conjunctive",5,"B","B","B=1","2",TRUE
"546","e4hsvsf6vg",0,"10%","50%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","1_c2","c2","conjunctive",2,"A","A","A=0","1",TRUE
"547","e4hsvsf6vg",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish was on the menu","1_c4","c4","conjunctive",1,"A","A","A=1","1",TRUE
"548","e4hsvsf6vg",0,"50%","10%","50%","80%","group",1,0,0,0,"The second student did not attend","2_c3","c3","conjunctive",6,"B","B","B=0","2",TRUE
"549","e4hsvsf6vg",0,"50%","10%","50%","80%","cook",1,1,1,0,"The dessert was on the menu","2_c5","c5","conjunctive",5,"B","B","B=1","2",TRUE
"550","e4hsvsf6vg",0,"10%","70%","80%","50%","cook",0,0,0,1,"The dessert was on the menu","3_d1","d1","disjunctive",5,"B","B","B=1","3",FALSE
"551","e5m9an7oqe",0,"50%","10%","50%","80%","job",0,1,0,0,"The files underlying Feature B were corrupted","2_c2","c2","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"552","e5m9an7oqe",0,"50%","10%","50%","80%","group",1,0,1,1,"The first student had had a good morning","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"553","e5m9an7oqe",0,"10%","50%","80%","50%","job",1,1,0,1,"The files underlying Feature A were corrupted","1_d6","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"554","e5m9an7oqe",0,"10%","50%","80%","50%","group",0,1,1,1,"The second student had had a good morning","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"555","e5m9an7oqe",0,"10%","50%","80%","50%","job",0,0,0,1,"The presenter did not present Feature A","1_d1","d1","disjunctive",2,"A","A","A=0","1",TRUE
"556","eao4oubdd7",0,"10%","70%","80%","50%","group",0,0,0,0,"The first student had had a good morning","3_c1","c1","conjunctive",3,"Au","Au=1","Au=1","3",TRUE
"557","eao4oubdd7",0,"10%","50%","80%","50%","job",1,1,0,1,"The presented did not present Feature B","1_d6","d6","disjunctive",6,"B","B","B=0","1",FALSE
"558","eao4oubdd7",0,"50%","10%","50%","80%","group",1,1,1,1,"The second student did not attend","2_d7","d7","disjunctive",6,"B","B","B=0","2",FALSE
"559","eao4oubdd7",0,"10%","70%","80%","50%","job",1,0,0,1,"The presented did not present Feature B","3_d4","d4","disjunctive",6,"B","B","B=0","3",TRUE
"560","eao4oubdd7",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"561","eao4oubdd7",0,"10%","50%","80%","50%","group",0,1,1,1,"The second student had had a good morning","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"562","eao4oubdd7",0,"10%","70%","80%","50%","group",0,1,0,1,"The first student did not attend","3_d2","d2","disjunctive",2,"A","A","A=0","3",TRUE
"563","eao4oubdd7",0,"10%","50%","80%","50%","cook",0,0,0,1,"The person wanted to eat the main dish","1_d1","d1","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"564","eao4oubdd7",0,"50%","10%","50%","80%","cook",1,0,1,1,"The dessert was on the menu","2_d5","d5","disjunctive",5,"B","B","B=1","2",FALSE
"565","enpa49qu41",0,"50%","10%","50%","80%","group",1,1,0,0,"The first student had not had a good morning","2_c4","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"566","enpa49qu41",0,"10%","70%","80%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"567","enpa49qu41",0,"10%","50%","80%","50%","group",0,0,0,1,"The first student did not attend","1_d1","d1","disjunctive",2,"A","A","A=0","1",TRUE
"568","enpa49qu41",0,"10%","70%","80%","50%","group",0,1,0,1,"The first student did not attend","3_d2","d2","disjunctive",2,"A","A","A=0","3",TRUE
"569","enpa49qu41",0,"50%","10%","50%","80%","cook",0,0,0,0,"The person wanted to eat the dessert","2_c1","c1","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"570","enpa49qu41",0,"50%","10%","50%","80%","job",1,1,1,0,"The files underlying Feature A were fine","2_c5","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"571","enpa49qu41",0,"10%","50%","80%","50%","cook",1,1,0,1,"The person did not want to eat the dessert","1_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"572","enpa49qu41",0,"10%","50%","80%","50%","job",1,0,1,1,"The files underlying Feature A were fine","1_d5","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"573","eoejeydzxm",0,"50%","10%","50%","80%","job",0,1,0,0,"The presented presented Feature B","2_c2","c2","conjunctive",5,"B","B","B=1","2",TRUE
"574","eoejeydzxm",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert was on the menu","1_c4","c4","conjunctive",5,"B","B","B=1","1",TRUE
"575","eoejeydzxm",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student attended","3_d3","d3","disjunctive",5,"B","B","B=1","3",TRUE
"576","eoejeydzxm",0,"10%","70%","80%","50%","group",0,0,0,0,"The first student did not attend","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"577","eoejeydzxm",0,"10%","70%","80%","50%","job",1,1,0,1,"The presented presented Feature B","3_d6","d6","disjunctive",5,"B","B","B=1","3",TRUE
"578","eoejeydzxm",0,"10%","70%","80%","50%","cook",1,0,0,0,"The main dish was on the menu","3_c3","c3","conjunctive",1,"A","A","A=1","3",TRUE
"579","eoejeydzxm",0,"10%","70%","80%","50%","cook",0,0,0,1,"The main dish was not on the menu","3_d1","d1","disjunctive",2,"A","A","A=0","3",TRUE
"580","eyqkq4ugmu",0,"10%","70%","80%","50%","group",0,0,0,0,"The first student did not attend","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"581","eyqkq4ugmu",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert was on the menu","2_d3","d3","disjunctive",5,"B","B","B=1","2",TRUE
"582","eyqkq4ugmu",0,"10%","50%","80%","50%","group",0,1,0,1,"The second student did not attend","1_d2","d2","disjunctive",6,"B","B","B=0","1",FALSE
"583","eyqkq4ugmu",0,"50%","10%","50%","80%","job",1,1,1,0,"The presented did not present Feature B","2_c5","c5","conjunctive",6,"B","B","B=0","2",FALSE
"584","eyqkq4ugmu",0,"10%","50%","80%","50%","cook",1,1,0,0,"The person wanted to eat the dessert","1_c4","c4","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"585","f1y14pss13",0,"10%","50%","80%","50%","job",1,0,0,0,"The files underlying Feature A were fine","1_c3","c3","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"586","f1y14pss13",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature A were fine","1_c4","c4","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"587","f1y14pss13",0,"10%","50%","80%","50%","group",0,0,0,0,"The second student had had a good morning","1_c1","c1","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"588","f1y14pss13",0,"50%","10%","50%","80%","group",0,1,1,1,"The second student attended","2_d3","d3","disjunctive",5,"B","B","B=1","2",TRUE
"589","f1y14pss13",0,"50%","10%","50%","80%","group",0,1,0,0,"The second student had had a good morning","2_c2","c2","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"590","f1y14pss13",0,"10%","70%","80%","50%","job",1,0,1,1,"The presenter presented Feature A","3_d5","d5","disjunctive",1,"A","A","A=1","3",TRUE
"591","f1y14pss13",0,"10%","70%","80%","50%","job",1,1,1,0,"The presented presented Feature B","3_c5","c5","conjunctive",5,"B","B","B=1","3",TRUE
"592","f1y14pss13",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","3_d7","d7","disjunctive",1,"A","A","A=1","3",TRUE
"593","f5scrdse63",0,"10%","50%","80%","50%","group",0,1,0,1,"The second student had not had a good morning","1_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"594","f5scrdse63",0,"10%","50%","80%","50%","cook",0,1,0,0,"The person did not want to eat the dessert","1_c2","c2","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"595","f5scrdse63",0,"10%","50%","80%","50%","group",1,1,1,1,"The first student had had a good morning","1_d7","d7","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"596","f5scrdse63",0,"10%","50%","80%","50%","cook",0,0,0,1,"The dessert was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"597","f5scrdse63",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","2_c5","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"598","f6hz7gn4y4",0,"10%","70%","80%","50%","group",1,1,0,0,"The second student had had a good morning","3_c4","c4","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"599","f6hz7gn4y4",0,"10%","50%","80%","50%","cook",0,0,0,0,"The person wanted to eat the main dish","1_c1","c1","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"600","f6hz7gn4y4",0,"10%","50%","80%","50%","cook",0,0,0,1,"The person wanted to eat the main dish","1_d1","d1","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"601","f6hz7gn4y4",0,"50%","10%","50%","80%","job",0,1,0,0,"The presenter did not present Feature A","2_c2","c2","conjunctive",2,"A","A","A=0","2",TRUE
"602","f6hz7gn4y4",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish was on the menu","1_c5","c5","conjunctive",1,"A","A","A=1","1",TRUE
"603","f6hz7gn4y4",0,"50%","10%","50%","80%","job",1,0,1,1,"The presenter presented Feature A","2_d5","d5","disjunctive",1,"A","A","A=1","2",TRUE
"604","f6hz7gn4y4",0,"10%","70%","80%","50%","job",1,1,0,1,"The files underlying Feature A were corrupted","3_d6","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"605","f6hz7gn4y4",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert was on the menu","2_d3","d3","disjunctive",5,"B","B","B=1","2",TRUE
"606","f6hz7gn4y4",0,"10%","70%","80%","50%","cook",1,0,0,0,"The dessert was not on the menu","3_c3","c3","conjunctive",6,"B","B","B=0","3",TRUE
"607","f7rmc1pm6r",0,"10%","70%","80%","50%","group",1,0,0,0,"The first student attended","3_c3","c3","conjunctive",1,"A","A","A=1","3",TRUE
"608","f7rmc1pm6r",0,"10%","70%","80%","50%","group",1,0,0,1,"The second student attended","3_d4","d4","disjunctive",5,"B","B","B=1","3",FALSE
"609","f7rmc1pm6r",0,"10%","50%","80%","50%","job",1,1,0,1,"The files underlying Feature B were corrupted","1_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"610","f7rmc1pm6r",0,"10%","70%","80%","50%","group",1,1,1,0,"The first student attended","3_c5","c5","conjunctive",1,"A","A","A=1","3",TRUE
"611","f7rmc1pm6r",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"612","fg7dm1686j",0,"10%","50%","80%","50%","cook",1,0,0,1,"The person wanted to eat the main dish","1_d4","d4","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"613","fg7dm1686j",0,"10%","70%","80%","50%","group",1,0,0,0,"The first student attended","3_c3","c3","conjunctive",1,"A","A","A=1","3",TRUE
"614","fg7dm1686j",0,"50%","10%","50%","80%","cook",0,1,0,0,"The dessert was on the menu","2_c2","c2","conjunctive",5,"B","B","B=1","2",TRUE
"615","fg7dm1686j",0,"50%","10%","50%","80%","group",1,1,0,1,"The second student had had a good morning","2_d6","d6","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"616","fg7dm1686j",0,"10%","70%","80%","50%","group",1,1,1,1,"The second student had had a good morning","3_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"617","fgyq3v7vtb",0,"10%","70%","80%","50%","job",1,1,0,0,"The files underlying Feature B were corrupted","3_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"618","fgyq3v7vtb",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish was on the menu","3_c5","c5","conjunctive",1,"A","A","A=1","3",TRUE
"619","fgyq3v7vtb",0,"10%","50%","80%","50%","group",1,0,0,0,"The second student did not attend","1_c3","c3","conjunctive",6,"B","B","B=0","1",TRUE
"620","fgyq3v7vtb",0,"10%","70%","80%","50%","group",0,0,0,1,"The second student had not had a good morning","3_d1","d1","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"621","fgyq3v7vtb",0,"10%","50%","80%","50%","cook",1,0,0,1,"The dessert was not on the menu","1_d4","d4","disjunctive",6,"B","B","B=0","1",TRUE
"622","fgyq3v7vtb",0,"10%","70%","80%","50%","cook",0,1,0,0,"The person did not want to eat the main dish","3_c2","c2","conjunctive",4,"Au","Au=0","Au=0","3",TRUE
"623","fgyq3v7vtb",0,"50%","10%","50%","80%","job",1,1,1,1,"The files underlying Feature B were fine","2_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"624","fgyq3v7vtb",0,"10%","50%","80%","50%","job",0,1,0,1,"The files underlying Feature A were corrupted","1_d2","d2","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"625","fhb4dtgvbk",0,"10%","70%","80%","50%","job",0,1,0,1,"The files underlying Feature B were corrupted","3_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"626","fhb4dtgvbk",0,"10%","50%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","1_d6","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"627","fhb4dtgvbk",0,"10%","50%","80%","50%","job",0,1,0,0,"The files underlying Feature B were corrupted","1_c2","c2","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"628","fhb4dtgvbk",0,"50%","10%","50%","80%","group",1,1,1,1,"The first student had had a good morning","2_d7","d7","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"629","fhoyvtewad",0,"10%","50%","80%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"630","fhoyvtewad",0,"10%","70%","80%","50%","cook",1,1,0,0,"The person wanted to eat the main dish","3_c4","c4","conjunctive",3,"Au","Au=1","Au=1","3",TRUE
"631","fhoyvtewad",0,"10%","70%","80%","50%","group",1,0,0,0,"The second student had not had a good morning","3_c3","c3","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"632","fhoyvtewad",0,"10%","70%","80%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","3_c5","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE
