"","subject_id","trial_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","node","node2","node3","pgroup","include","sampled_variable","Observed"
"532","6829pjerkl","2_d6",1,"50%","80%","50%","10%","job",1,1,0,1,"The files underlying Feature A were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Au=0","FALSE"
"533","6jk40mdj69","1_c2",1,"80%","50%","10%","50%","job",1,0,0,0,"The presented did not present Feature B","c2","conjunctive",2,"A","A","A=0","1",FALSE,"A=0","TRUE"
"534","6jk40mdj69","1_d1",0,"10%","50%","80%","50%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",2,"A","A","A=0","1",TRUE,"Bu=0","TRUE"
"535","6jk40mdj69","2_c1",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Au=1","TRUE"
"536","6jk40mdj69","2_c5",0,"50%","10%","50%","80%","cook",1,1,1,0,"The person wanted to eat the dessert","c5","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=0","FALSE"
"537","6jk40mdj69","2_d3",0,"50%","10%","50%","80%","group",0,1,1,1,"The second student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"538","6jk40mdj69","2_d4",1,"50%","80%","50%","10%","cook",0,1,0,1,"The main dish was not on the menu","d4","disjunctive",6,"B","B","B=0","2",FALSE,"Au=0","TRUE"
"539","6jk40mdj69","2_d4",1,"50%","80%","50%","10%","cook",0,1,0,1,"The main dish was not on the menu","d4","disjunctive",6,"B","B","B=0","2",FALSE,"A=1","TRUE"
"542","6jk40mdj69","2_d5",0,"50%","10%","50%","80%","job",1,0,1,1,"The files underlying Feature A were corrupted","d5","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=1","FALSE"
"543","6jk40mdj69","2_d6",0,"50%","10%","50%","80%","cook",1,1,0,1,"The main dish was on the menu","d6","disjunctive",1,"A","A","A=1","2",TRUE,"Bu=0","TRUE"
"544","6jk40mdj69","2_d7",1,"50%","80%","50%","10%","job",1,1,1,1,"The presenter presented Feature A","d7","disjunctive",5,"B","B","B=1","2",TRUE,"B=1","TRUE"
"545","6jk40mdj69","3_c3",1,"80%","50%","10%","70%","group",0,1,0,0,"The first student did not attend","c3","conjunctive",6,"B","B","B=0","3",FALSE,"B=0","TRUE"
"546","6jk40mdj69","3_c4",1,"80%","50%","10%","70%","group",1,1,0,0,"The first student had not had a good morning","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"547","6pygs8wm7h","1_c2",0,"10%","50%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","c2","conjunctive",2,"A","A","A=0","1",TRUE,"Au=1","TRUE"
"548","6pygs8wm7h","1_c5",0,"10%","50%","80%","50%","group",1,1,1,0,"The second student had had a good morning","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"B=1","FALSE"
"549","6pygs8wm7h","1_d4",1,"80%","50%","10%","50%","cook",0,1,0,1,"The main dish was not on the menu","d4","disjunctive",6,"B","B","B=0","1",FALSE,"B=0","TRUE"
"550","6pygs8wm7h","1_d7",0,"10%","50%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",1,"A","A","A=1","1",TRUE,"A=0","TRUE"
"551","6pygs8wm7h","2_c1",0,"50%","10%","50%","80%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",2,"A","A","A=0","2",TRUE,"Au=1","TRUE"
"552","6pygs8wm7h","2_c3",0,"50%","10%","50%","80%","job",1,0,0,0,"The presented did not present Feature B","c3","conjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"553","6pygs8wm7h","2_c4",0,"50%","10%","50%","80%","job",1,1,0,0,"The files underlying Feature A were corrupted","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Bu=0","FALSE"
"554","6pygs8wm7h","2_d4",0,"50%","10%","50%","80%","job",1,0,0,1,"The files underlying Feature A were corrupted","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"B=0","FALSE"
"555","6pygs8wm7h","3_d1",1,"80%","50%","10%","70%","job",0,0,0,1,"The presented did not present Feature B","d1","disjunctive",2,"A","A","A=0","3",TRUE,"Bu=1","TRUE"
"556","6pygs8wm7h","3_d3",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"557","6pygs8wm7h","3_d5",0,"10%","70%","80%","50%","cook",1,0,1,1,"The person wanted to eat the main dish","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"558","6pygs8wm7h","3_d6",0,"10%","70%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Au=0","FALSE"
"559","6vr9s8xc8z","1_c4",0,"10%","50%","80%","50%","job",1,1,0,0,"The presented presented Feature B","c4","conjunctive",5,"B","B","B=1","1",TRUE,"A=0","TRUE"
"560","6vr9s8xc8z","1_d1",0,"10%","50%","80%","50%","job",0,0,0,1,"The presented presented Feature B","d1","disjunctive",5,"B","B","B=1","1",FALSE,"A=0","TRUE"
"561","6vr9s8xc8z","1_d2",0,"10%","50%","80%","50%","cook",0,1,0,1,"The dessert was on the menu","d2","disjunctive",5,"B","B","B=1","1",TRUE,"Bu=0","TRUE"
"562","6vr9s8xc8z","1_d3",1,"80%","50%","10%","50%","job",1,0,1,1,"The presenter did not present Feature A","d3","disjunctive",6,"B","B","B=0","1",TRUE,"Au=1","TRUE"
"563","6vr9s8xc8z","1_d5",1,"80%","50%","10%","50%","cook",0,1,1,1,"The main dish was not on the menu","d5","disjunctive",6,"B","B","B=0","1",FALSE,"Bu=1","TRUE"
"564","6vr9s8xc8z","1_d6",1,"80%","50%","10%","50%","job",1,1,0,1,"The presenter did not present Feature A","d6","disjunctive",6,"B","B","B=0","1",FALSE,"Bu=0","TRUE"
"565","6vr9s8xc8z","2_c3",1,"50%","80%","50%","10%","job",0,1,0,0,"The presented presented Feature B","c3","conjunctive",1,"A","A","A=1","2",FALSE,"B=0","TRUE"
"566","6vr9s8xc8z","2_c3",1,"50%","80%","50%","10%","job",0,1,0,0,"The presented presented Feature B","c3","conjunctive",1,"A","A","A=1","2",FALSE,"Au=0","TRUE"
"569","6vr9s8xc8z","2_d4",0,"50%","10%","50%","80%","job",1,0,0,1,"The presenter presented Feature A","d4","disjunctive",1,"A","A","A=1","2",TRUE,"B=0","TRUE"
"570","6vr9s8xc8z","2_d7",0,"50%","10%","50%","80%","group",1,1,1,1,"The first student attended","d7","disjunctive",1,"A","A","A=1","2",TRUE,"Bu=0","TRUE"
"571","6vr9s8xc8z","3_c1",0,"10%","70%","80%","50%","cook",0,0,0,0,"The dessert was on the menu","c1","conjunctive",5,"B","B","B=1","3",FALSE,"Bu=1","TRUE"
"572","6vr9s8xc8z","3_c5",1,"80%","50%","10%","70%","group",1,1,1,0,"The first student attended","c5","conjunctive",5,"B","B","B=1","3",TRUE,"Au=1","TRUE"
"573","70qtp4wpgj","1_d1",0,"10%","50%","80%","50%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",2,"A","A","A=0","1",TRUE,"B=1","TRUE"
"574","70qtp4wpgj","1_d3",1,"80%","50%","10%","50%","job",1,0,1,1,"The presenter presented Feature A","d3","disjunctive",5,"B","B","B=1","1",FALSE,"Bu=1","TRUE"
"575","70qtp4wpgj","1_d6",1,"80%","50%","10%","50%","job",1,1,0,1,"The presented presented Feature B","d6","disjunctive",1,"A","A","A=1","1",TRUE,"Bu=0","TRUE"
"576","70qtp4wpgj","2_c2",0,"50%","10%","50%","80%","group",0,1,0,0,"The second student attended","c2","conjunctive",5,"B","B","B=1","2",TRUE,"Au=0","TRUE"
"577","70qtp4wpgj","2_c4",1,"50%","80%","50%","10%","cook",1,1,0,0,"The main dish was on the menu","c4","conjunctive",5,"B","B","B=1","2",TRUE,"Au=0","TRUE"
"578","70qtp4wpgj","2_d7",0,"50%","10%","50%","80%","job",1,1,1,1,"The presenter presented Feature A","d7","disjunctive",1,"A","A","A=1","2",TRUE,"B=1","TRUE"
"579","70qtp4wpgj","3_c1",0,"10%","70%","80%","50%","job",0,0,0,0,"The presenter did not present Feature A","c1","conjunctive",2,"A","A","A=0","3",TRUE,"Bu=0","TRUE"
"580","70qtp4wpgj","3_c2",1,"80%","50%","10%","70%","group",1,0,0,0,"The second student did not attend","c2","conjunctive",2,"A","A","A=0","3",FALSE,"A=0","TRUE"
"581","70qtp4wpgj","3_c5",1,"80%","50%","10%","70%","job",1,1,1,0,"The files underlying Feature A were corrupted","c5","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=1","FALSE"
"582","70qtp4wpgj","3_d2",0,"10%","70%","80%","50%","group",0,1,0,1,"The first student had had a good morning","d2","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=0","FALSE"
"583","70qtp4wpgj","3_d3",0,"10%","70%","80%","50%","job",0,1,1,1,"The presenter did not present Feature A","d3","disjunctive",2,"A","A","A=0","3",TRUE,"Bu=1","TRUE"
"584","70qtp4wpgj","3_d4",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"B=0","FALSE"
"585","74lufo26m0","1_c2",1,"80%","50%","10%","50%","group",1,0,0,0,"The second student did not attend","c2","conjunctive",2,"A","A","A=0","1",FALSE,"B=1","TRUE"
"586","74lufo26m0","1_c4",1,"80%","50%","10%","50%","job",1,1,0,0,"The files underlying Feature A were corrupted","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"587","74lufo26m0","1_d5",1,"80%","50%","10%","50%","group",0,1,1,1,"The second student had had a good morning","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"A=1","FALSE"
"588","74lufo26m0","1_d6",1,"80%","50%","10%","50%","job",1,1,0,1,"The files underlying Feature A were corrupted","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
"589","74lufo26m0","2_c1",0,"50%","10%","50%","80%","job",0,0,0,0,"The presenter did not present Feature A","c1","conjunctive",2,"A","A","A=0","2",TRUE,"Bu=1","TRUE"
"590","74lufo26m0","2_d5",0,"50%","10%","50%","80%","job",1,0,1,1,"The files underlying Feature A were fine","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"B=0","FALSE"
"591","74lufo26m0","2_d7",0,"50%","10%","50%","80%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"592","74lufo26m0","3_c3",1,"80%","50%","10%","70%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","3",FALSE,"B=0","TRUE"
"593","74lufo26m0","3_c5",0,"10%","70%","80%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=1","FALSE"
"594","74lufo26m0","3_d1",1,"80%","50%","10%","70%","job",0,0,0,1,"The presenter did not present Feature A","d1","disjunctive",6,"B","B","B=0","3",TRUE,"Au=1","TRUE"
"595","74lufo26m0","3_d4",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Au=0","FALSE"
"599","7lub9u2gh6","1_c1",1,"80%","50%","10%","50%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","1",TRUE,"B=0","TRUE"
"600","7lub9u2gh6","1_c3",0,"10%","50%","80%","50%","job",1,0,0,0,"The presented did not present Feature B","c3","conjunctive",6,"B","B","B=0","1",TRUE,"Bu=0","TRUE"
"601","7lub9u2gh6","1_d1",1,"80%","50%","10%","50%","job",0,0,0,1,"The files underlying Feature A were fine","d1","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"602","7lub9u2gh6","1_d3",1,"80%","50%","10%","50%","job",1,0,1,1,"The files underlying Feature A were fine","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"603","7lub9u2gh6","2_c4",1,"50%","80%","50%","10%","group",1,1,0,0,"The second student had not had a good morning","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Bu=1","FALSE"
"604","7lub9u2gh6","2_c5",0,"50%","10%","50%","80%","job",1,1,1,0,"The files underlying Feature A were fine","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE,"A=1","FALSE"
"605","7lub9u2gh6","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The second student had not had a good morning","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=0","FALSE"
"606","7lub9u2gh6","2_d5",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person wanted to eat the dessert","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=1","FALSE"
"607","7lub9u2gh6","2_d7",1,"50%","80%","50%","10%","group",1,1,1,1,"The first student had had a good morning","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=0","FALSE"
"608","7lub9u2gh6","3_c2",0,"10%","70%","80%","50%","group",0,1,0,0,"The first student did not attend","c2","conjunctive",2,"A","A","A=0","3",TRUE,"Au=0","TRUE"
"609","7lub9u2gh6","3_d2",1,"80%","50%","10%","70%","cook",1,0,0,1,"The person did not want to eat the main dish","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"610","7lub9u2gh6","3_d6",0,"10%","70%","80%","50%","job",1,1,0,1,"The files underlying Feature B were fine","d6","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=0","FALSE"
"611","7tc8hb104z","1_c1",1,"80%","50%","10%","50%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",6,"B","B","B=0","1",TRUE,"B=0","TRUE"
"612","7tc8hb104z","1_d1",0,"10%","50%","80%","50%","job",0,0,0,1,"The presented did not present Feature B","d1","disjunctive",6,"B","B","B=0","1",TRUE,"A=0","TRUE"
"613","7tc8hb104z","1_d4",1,"80%","50%","10%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Bu=0","FALSE"
"614","7tc8hb104z","2_c3",0,"50%","10%","50%","80%","cook",1,0,0,0,"The person wanted to eat the dessert","c3","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=0","FALSE"
"615","7tc8hb104z","2_c3",0,"50%","10%","50%","80%","cook",1,0,0,0,"The person wanted to eat the dessert","c3","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"618","7tc8hb104z","2_d4",0,"50%","10%","50%","80%","group",1,0,0,1,"The first student attended","d4","disjunctive",1,"A","A","A=1","2",TRUE,"B=0","TRUE"
"619","7tc8hb104z","2_d5",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person wanted to eat the dessert","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=1","FALSE"
"620","7tc8hb104z","2_d6",1,"50%","80%","50%","10%","job",1,1,0,1,"The files underlying Feature B were corrupted","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Bu=0","FALSE"
"621","7tc8hb104z","3_c4",1,"80%","50%","10%","70%","group",1,1,0,0,"The first student had not had a good morning","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=1","FALSE"
"622","7tc8hb104z","3_c5",0,"10%","70%","80%","50%","group",1,1,1,0,"The second student had had a good morning","c5","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"B=1","FALSE"
"623","7tc8hb104z","3_d3",1,"80%","50%","10%","70%","cook",1,0,1,1,"The person wanted to eat the main dish","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"624","7tc8hb104z","3_d7",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",1,"A","A","A=1","3",TRUE,"A=1","TRUE"
"625","7y5qurcjrk","1_c3",0,"10%","50%","80%","50%","cook",1,0,0,0,"The dessert was not on the menu","c3","conjunctive",6,"B","B","B=0","1",TRUE,"Au=1","TRUE"
"626","7y5qurcjrk","1_c5",0,"10%","50%","80%","50%","job",1,1,1,0,"The presenter presented Feature A","c5","conjunctive",1,"A","A","A=1","1",TRUE,"Au=0","TRUE"
"627","7y5qurcjrk","2_c2",0,"50%","10%","50%","80%","job",0,1,0,0,"The presenter did not present Feature A","c2","conjunctive",2,"A","A","A=0","2",TRUE,"Bu=1","TRUE"
"628","7y5qurcjrk","2_d1",1,"50%","80%","50%","10%","job",0,0,0,1,"The presenter did not present Feature A","d1","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"629","7y5qurcjrk","2_d4",1,"50%","80%","50%","10%","job",0,1,0,1,"The presenter did not present Feature A","d4","disjunctive",6,"B","B","B=0","2",FALSE,"B=0","TRUE"
"630","7y5qurcjrk","2_d4",1,"50%","80%","50%","10%","job",0,1,0,1,"The presenter did not present Feature A","d4","disjunctive",6,"B","B","B=0","2",FALSE,"Au=0","TRUE"
"633","7y5qurcjrk","3_c1",0,"10%","70%","80%","50%","group",0,0,0,0,"The second student did not attend","c1","conjunctive",6,"B","B","B=0","3",TRUE,"Au=0","TRUE"
"634","7y5qurcjrk","3_c4",0,"10%","70%","80%","50%","group",1,1,0,0,"The second student had not had a good morning","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"635","7y5qurcjrk","3_d3",1,"80%","50%","10%","70%","group",1,0,1,1,"The first student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"636","7y5qurcjrk","3_d5",1,"80%","50%","10%","70%","cook",0,1,1,1,"The person wanted to eat the dessert","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"637","7y5qurcjrk","3_d6",0,"10%","70%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Au=0","FALSE"
"638","7y5qurcjrk","3_d7",0,"10%","70%","80%","50%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Au=0","FALSE"
"639","81xmw2n5h4","1_c4",1,"80%","50%","10%","50%","group",1,1,0,0,"The first student had not had a good morning","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"640","81xmw2n5h4","1_c5",1,"80%","50%","10%","50%","cook",1,1,1,0,"The person wanted to eat the dessert","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE,"A=1","FALSE"
"641","81xmw2n5h4","1_d3",0,"10%","50%","80%","50%","group",0,1,1,1,"The first student had had a good morning","d3","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"B=1","FALSE"
"642","81xmw2n5h4","1_d5",0,"10%","50%","80%","50%","cook",1,0,1,1,"The person wanted to eat the main dish","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=1","FALSE"
"643","81xmw2n5h4","1_d6",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish was not on the menu","d6","disjunctive",6,"B","B","B=0","1",FALSE,"A=1","TRUE"
"644","81xmw2n5h4","2_c1",0,"50%","10%","50%","80%","job",0,0,0,0,"The presented did not present Feature B","c1","conjunctive",6,"B","B","B=0","2",TRUE,"A=0","TRUE"
"645","81xmw2n5h4","2_c2",1,"50%","80%","50%","10%","job",1,0,0,0,"The presented presented Feature B","c2","conjunctive",1,"A","A","A=1","2",TRUE,"A=0","TRUE"
"646","81xmw2n5h4","2_c3",1,"50%","80%","50%","10%","job",0,1,0,0,"The presenter did not present Feature A","c3","conjunctive",6,"B","B","B=0","2",FALSE,"Bu=1","TRUE"
"647","81xmw2n5h4","2_d2",1,"50%","80%","50%","10%","job",1,0,0,1,"The presented did not present Feature B","d2","disjunctive",2,"A","A","A=0","2",FALSE,"Bu=0","TRUE"
"648","81xmw2n5h4","2_d4",1,"50%","80%","50%","10%","cook",0,1,0,1,"The person wanted to eat the dessert","d4","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"B=0","FALSE"
"649","81xmw2n5h4","3_d1",0,"10%","70%","80%","50%","group",0,0,0,1,"The second student had not had a good morning","d1","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"650","81xmw2n5h4","3_d7",1,"80%","50%","10%","70%","cook",1,1,1,1,"The person did not want to eat the main dish","d7","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"651","83v56c0n3g","1_c2",1,"80%","50%","10%","50%","group",1,0,0,0,"The second student did not attend","c2","conjunctive",2,"A","A","A=0","1",FALSE,"B=1","TRUE"
"652","83v56c0n3g","1_c5",0,"10%","50%","80%","50%","job",1,1,1,0,"The files underlying Feature B were fine","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"B=1","FALSE"
"653","83v56c0n3g","1_d1",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",6,"B","B","B=0","1",TRUE,"A=0","TRUE"
"654","83v56c0n3g","1_d4",0,"10%","50%","80%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Au=0","FALSE"
"655","83v56c0n3g","1_d6",0,"10%","50%","80%","50%","group",1,1,0,1,"The second student attended","d6","disjunctive",5,"B","B","B=1","1",TRUE,"Au=0","TRUE"
"656","83v56c0n3g","1_d7",0,"10%","50%","80%","50%","group",1,1,1,1,"The first student attended","d7","disjunctive",1,"A","A","A=1","1",TRUE,"A=1","TRUE"
"657","83v56c0n3g","2_c4",0,"50%","10%","50%","80%","group",1,1,0,0,"The first student did not attend","c4","conjunctive",2,"A","A","A=0","2",FALSE,"A=1","TRUE"
"658","83v56c0n3g","2_d4",1,"50%","80%","50%","10%","cook",0,1,0,1,"The person did not want to eat the main dish","d4","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Au=0","FALSE"
"659","83v56c0n3g","3_c1",1,"80%","50%","10%","70%","job",0,0,0,0,"The presented did not present Feature B","c1","conjunctive",2,"A","A","A=0","3",TRUE,"Au=0","TRUE"
"660","83v56c0n3g","3_c2",0,"10%","70%","80%","50%","group",0,1,0,0,"The second student attended","c2","conjunctive",5,"B","B","B=1","3",TRUE,"Bu=0","TRUE"
"661","83v56c0n3g","3_d3",1,"80%","50%","10%","70%","job",1,0,1,1,"The presented did not present Feature B","d3","disjunctive",2,"A","A","A=0","3",FALSE,"B=1","TRUE"
"662","83v56c0n3g","3_d3",1,"80%","50%","10%","70%","job",1,0,1,1,"The presented did not present Feature B","d3","disjunctive",2,"A","A","A=0","3",FALSE,"Au=0","TRUE"
"665","87ost6w5q6","1_c2",1,"80%","50%","10%","50%","job",1,0,0,0,"The presenter presented Feature A","c2","conjunctive",5,"B","B","B=1","1",FALSE,"A=0","TRUE"
"666","87ost6w5q6","1_c3",1,"80%","50%","10%","50%","cook",0,1,0,0,"The dessert was on the menu","c3","conjunctive",1,"A","A","A=1","1",FALSE,"B=0","TRUE"
"667","87ost6w5q6","1_c4",1,"80%","50%","10%","50%","group",1,1,0,0,"The first student attended","c4","conjunctive",5,"B","B","B=1","1",TRUE,"Au=0","TRUE"
"668","87ost6w5q6","2_c5",1,"50%","80%","50%","10%","job",1,1,1,0,"The presenter presented Feature A","c5","conjunctive",5,"B","B","B=1","2",TRUE,"Au=1","TRUE"
"669","87ost6w5q6","2_d1",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",6,"B","B","B=0","2",TRUE,"Bu=0","TRUE"
"670","87ost6w5q6","2_d3",0,"50%","10%","50%","80%","job",0,1,1,1,"The presented presented Feature B","d3","disjunctive",5,"B","B","B=1","2",TRUE,"Bu=0","TRUE"
